rowid,pl_name,pl_rade,disc_year,disc_telescope,pl_orbper
29992,Kepler-624 b,2.05,2016,0.95 m Kepler Telescope,14.58649607
29995,Kepler-624 b,2.11,2016,0.95 m Kepler Telescope,14.586675
29997,Kepler-624 b,2.42,2016,0.95 m Kepler Telescope,14.58649607
29999,Kepler-624 b,2.31,2016,0.95 m Kepler Telescope,14.58649607
30000,Kepler-625 b,1.99,2016,0.95 m Kepler Telescope,7.75192492
30001,Kepler-625 b,1.89,2016,0.95 m Kepler Telescope,7.75192755
30002,Kepler-625 b,2.17,2016,0.95 m Kepler Telescope,7.75192492
30003,Kepler-625 b,2.51,2016,0.95 m Kepler Telescope,7.751908
30010,Kepler-625 b,2.829,2016,0.95 m Kepler Telescope,7.75192492
30011,Kepler-625 c,1.18,2016,0.95 m Kepler Telescope,4.1653651
30013,Kepler-625 c,1.22,2016,0.95 m Kepler Telescope,4.165471
30015,Kepler-625 c,1.0,2016,0.95 m Kepler Telescope,4.16536757
30016,Kepler-625 c,1.05,2016,0.95 m Kepler Telescope,4.1653651
30019,Kepler-625 c,1.544,2016,0.95 m Kepler Telescope,4.1653651
30022,Kepler-626 b,2.17,2016,0.95 m Kepler Telescope,14.48585199
30023,Kepler-626 b,2.29,2016,0.95 m Kepler Telescope,14.48585199
30026,Kepler-626 b,2.88,2016,0.95 m Kepler Telescope,14.48584765
30028,Kepler-626 b,3.1,2016,0.95 m Kepler Telescope,14.485882
30029,Kepler-626 b,2.089,2016,0.95 m Kepler Telescope,14.48585199
30033,Kepler-627 b,3.73,2016,0.95 m Kepler Telescope,40.6994443
30036,Kepler-627 b,3.259,2016,0.95 m Kepler Telescope,40.6994443
30038,Kepler-627 b,3.1,2016,0.95 m Kepler Telescope,40.69944
30039,Kepler-627 b,3.36,2016,0.95 m Kepler Telescope,40.6994443
30041,Kepler-627 b,3.2,2016,0.95 m Kepler Telescope,40.6992062
30043,Kepler-629 b,1.43,2016,0.95 m Kepler Telescope,7.2385854
30044,Kepler-629 b,1.46,2016,0.95 m Kepler Telescope,7.238519
30046,Kepler-629 b,1.34,2016,0.95 m Kepler Telescope,7.23858162
30047,Kepler-629 b,1.338,2016,0.95 m Kepler Telescope,7.2385854
30053,Kepler-629 b,1.38,2016,0.95 m Kepler Telescope,7.2385854
30054,Kepler-63 b,5.73,2013,0.95 m Kepler Telescope,9.43414171
30057,Kepler-63 b,6.31,2013,0.95 m Kepler Telescope,9.4341577
30058,Kepler-63 b,5.57,2013,0.95 m Kepler Telescope,9.434151089
30059,Kepler-63 b,5.643,2013,0.95 m Kepler Telescope,9.434151089
30061,Kepler-63 b,5.76,2013,0.95 m Kepler Telescope,9.434151089
30066,Kepler-63 b,6.37340641,2013,0.95 m Kepler Telescope,9.43415890797
30067,Kepler-63 b,6.11,2013,0.95 m Kepler Telescope,9.4341505
30068,Kepler-630 b,5.8,2016,0.95 m Kepler Telescope,161.479
30070,Kepler-630 b,4.79,2016,0.95 m Kepler Telescope,161.4743937
30073,Kepler-630 b,3.25,2016,0.95 m Kepler Telescope,161.4746786
30074,Kepler-630 b,4.095,2016,0.95 m Kepler Telescope,161.4743937
30075,Kepler-630 b,3.18,2016,0.95 m Kepler Telescope,161.4743937
30080,Kepler-631 b,2.89,2016,0.95 m Kepler Telescope,17.97979816
30081,Kepler-631 b,2.18,2016,0.95 m Kepler Telescope,17.97979059
30083,Kepler-631 b,2.9,2016,0.95 m Kepler Telescope,17.97979059
30085,Kepler-631 b,2.688,2016,0.95 m Kepler Telescope,17.97979059
30087,Kepler-631 b,2.7,2016,0.95 m Kepler Telescope,17.97988
30092,Kepler-632 b,2.21,2016,0.95 m Kepler Telescope,30.99660733
30093,Kepler-632 b,2.43,2016,0.95 m Kepler Telescope,30.99664113
30094,Kepler-632 b,2.44,2016,0.95 m Kepler Telescope,30.99644
30095,Kepler-632 b,2.42,2016,0.95 m Kepler Telescope,30.99660733
30099,Kepler-633 b,2.9,2016,0.95 m Kepler Telescope,8.503406
30100,Kepler-633 b,2.18,2016,0.95 m Kepler Telescope,8.50340718
30103,Kepler-633 b,1.95,2016,0.95 m Kepler Telescope,8.50339249
30104,Kepler-633 b,1.63,2016,0.95 m Kepler Telescope,8.50340718
30105,Kepler-633 b,2.389,2016,0.95 m Kepler Telescope,8.50340718
30109,Kepler-633 c,2.45,2021,0.95 m Kepler Telescope,23.783247
30110,Kepler-633 c,2.01,2021,0.95 m Kepler Telescope,23.7832097
30112,Kepler-633 c,2.9,2021,0.95 m Kepler Telescope,23.78362
30113,Kepler-633 c,2.694,2021,0.95 m Kepler Telescope,23.783247
30116,Kepler-633 c,2.296,2021,0.95 m Kepler Telescope,23.78319931
30119,Kepler-634 b,1.61,2016,0.95 m Kepler Telescope,5.16950177
30122,Kepler-634 b,1.89,2016,0.95 m Kepler Telescope,5.16950177
30126,Kepler-634 b,2.132,2016,0.95 m Kepler Telescope,5.16950177
30127,Kepler-634 b,2.06,2016,0.95 m Kepler Telescope,5.16949729
30128,Kepler-634 b,1.67,2016,0.95 m Kepler Telescope,5.169487
30131,Kepler-635 b,2.71,2016,0.95 m Kepler Telescope,23.44970494
30132,Kepler-635 b,2.64,2016,0.95 m Kepler Telescope,23.44971004
30135,Kepler-635 b,2.53,2016,0.95 m Kepler Telescope,23.44971004
30136,Kepler-635 b,2.5,2016,0.95 m Kepler Telescope,23.44955
30138,Kepler-635 b,3.585,2016,0.95 m Kepler Telescope,23.44971004
30141,Kepler-636 b,2.8,2016,0.95 m Kepler Telescope,16.080661147
30143,Kepler-636 b,4.45,2016,0.95 m Kepler Telescope,16.080661147
30147,Kepler-636 b,3.58,2016,0.95 m Kepler Telescope,16.080672
30148,Kepler-636 b,4.43,2016,0.95 m Kepler Telescope,16.080657264
30151,Kepler-637 b,2.7,2016,0.95 m Kepler Telescope,23.20581
30152,Kepler-637 b,2.76,2016,0.95 m Kepler Telescope,23.20584623
30156,Kepler-637 b,2.338,2016,0.95 m Kepler Telescope,23.20584623
30158,Kepler-637 b,5.86,2016,0.95 m Kepler Telescope,23.20579353
30160,Kepler-637 b,4.75,2016,0.95 m Kepler Telescope,23.20584623
30161,Kepler-638 b,4.306,2016,0.95 m Kepler Telescope,6.07972888
30162,Kepler-638 b,1.83,2016,0.95 m Kepler Telescope,6.07972888
30163,Kepler-638 b,3.18,2016,0.95 m Kepler Telescope,6.07972888
30164,Kepler-638 b,2.8,2016,0.95 m Kepler Telescope,6.079629
30166,Kepler-638 b,2.32,2016,0.95 m Kepler Telescope,6.07972016
30172,Kepler-639 b,2.912,2016,0.95 m Kepler Telescope,10.21420496
30173,Kepler-639 b,2.17,2016,0.95 m Kepler Telescope,10.21420496
30174,Kepler-639 b,2.1,2016,0.95 m Kepler Telescope,10.214019
30176,Kepler-639 b,2.29,2016,0.95 m Kepler Telescope,10.21418792
30182,Kepler-639 b,2.38,2016,0.95 m Kepler Telescope,10.21420496
30183,Kepler-640 b,2.56,2016,0.95 m Kepler Telescope,22.24813967
30185,Kepler-640 b,2.57,2016,0.95 m Kepler Telescope,22.24818
30188,Kepler-640 b,2.73,2016,0.95 m Kepler Telescope,22.24813967
30190,Kepler-640 b,2.686,2016,0.95 m Kepler Telescope,22.24813967
30192,Kepler-640 b,2.72,2016,0.95 m Kepler Telescope,22.24814617
30195,Kepler-641 b,2.02,2016,0.95 m Kepler Telescope,9.48961571
30200,Kepler-641 b,1.77,2016,0.95 m Kepler Telescope,9.489383
30201,Kepler-641 b,1.85,2016,0.95 m Kepler Telescope,9.48961571
30202,Kepler-641 b,2.702,2016,0.95 m Kepler Telescope,9.48961571
30203,Kepler-641 b,2.16,2016,0.95 m Kepler Telescope,9.48965527
30206,Kepler-642 b,1.99,2016,0.95 m Kepler Telescope,4.41745855
30207,Kepler-642 b,2.25,2016,0.95 m Kepler Telescope,4.417463
30208,Kepler-642 b,2.9,2016,0.95 m Kepler Telescope,4.41745855
30214,Kepler-642 b,3.95,2016,0.95 m Kepler Telescope,4.41746257
30215,Kepler-642 b,2.195,2016,0.95 m Kepler Telescope,4.41745855
30219,Kepler-643 b,10.31,2016,0.95 m Kepler Telescope,16.33889626
30222,Kepler-643 b,10.99,2016,0.95 m Kepler Telescope,16.33889626
30224,Kepler-643 b,10.47,2016,0.95 m Kepler Telescope,16.33888067
30226,Kepler-643 b,10.16,2016,0.95 m Kepler Telescope,16.33889626
30227,Kepler-643 b,12.7,2016,0.95 m Kepler Telescope,16.338952
30228,Kepler-644 b,2.95,2016,0.95 m Kepler Telescope,3.173917103
30232,Kepler-644 b,3.15,2016,0.95 m Kepler Telescope,3.173917103
30235,Kepler-644 b,3.073,2016,0.95 m Kepler Telescope,3.173917103
30236,Kepler-644 b,2.8,2016,0.95 m Kepler Telescope,3.173905
30237,Kepler-644 b,3.07,2016,0.95 m Kepler Telescope,3.173914037
30239,Kepler-645 b,3.54,2016,0.95 m Kepler Telescope,3.275821982
30241,Kepler-645 b,2.18,2016,0.95 m Kepler Telescope,3.275822621
30245,Kepler-645 b,2.638,2016,0.95 m Kepler Telescope,3.275822621
30247,Kepler-645 b,2.1,2016,0.95 m Kepler Telescope,3.275822621
30248,Kepler-645 b,2.28,2016,0.95 m Kepler Telescope,3.275783
30250,Kepler-646 b,1.61,2016,0.95 m Kepler Telescope,15.87364565
30251,Kepler-646 b,1.99,2016,0.95 m Kepler Telescope,15.87364565
30252,Kepler-646 b,1.53,2016,0.95 m Kepler Telescope,15.87360981
30255,Kepler-646 b,1.96,2016,0.95 m Kepler Telescope,15.87369
30257,Kepler-646 b,1.795,2016,0.95 m Kepler Telescope,15.87364565
30262,Kepler-647 b,1.17,2016,0.95 m Kepler Telescope,16.2254649
30263,Kepler-647 b,1.21,2016,0.95 m Kepler Telescope,16.2254975
30264,Kepler-647 b,1.587,2016,0.95 m Kepler Telescope,16.2254649
30266,Kepler-647 b,1.15,2016,0.95 m Kepler Telescope,16.2254649
30270,Kepler-647 b,1.39,2016,0.95 m Kepler Telescope,16.22547
30272,Kepler-647 c,3.721,2020,0.95 m Kepler Telescope,29.66629667
30274,Kepler-647 c,2.7,2020,0.95 m Kepler Telescope,29.66629667
30278,Kepler-647 c,4.00135002,2020,0.95 m Kepler Telescope,29.6663
30279,Kepler-647 c,3.26,2020,0.95 m Kepler Telescope,29.66653
30280,Kepler-647 c,2.83,2020,0.95 m Kepler Telescope,29.66631669
30281,Kepler-648 b,2.87,2016,0.95 m Kepler Telescope,17.421125
30282,Kepler-648 b,2.85,2016,0.95 m Kepler Telescope,17.4211749
30283,Kepler-648 b,3.22,2016,0.95 m Kepler Telescope,17.4211749
30286,Kepler-648 b,3.061,2016,0.95 m Kepler Telescope,17.4211749
30290,Kepler-648 b,3.11,2016,0.95 m Kepler Telescope,17.42115972
30292,Kepler-649 b,2.26,2016,0.95 m Kepler Telescope,29.90722674
30293,Kepler-649 b,2.46,2016,0.95 m Kepler Telescope,29.90722674
30296,Kepler-649 b,2.243,2016,0.95 m Kepler Telescope,29.90722674
30297,Kepler-649 b,2.16,2016,0.95 m Kepler Telescope,29.90721859
30299,Kepler-649 b,2.8,2016,0.95 m Kepler Telescope,29.90757
30304,Kepler-65 b,1.521,2012,0.95 m Kepler Telescope,2.154909039
30305,Kepler-65 b,1.42,2012,0.95 m Kepler Telescope,2.154911236
30306,Kepler-65 b,1.409,2012,0.95 m Kepler Telescope,2.1549156
30308,Kepler-65 b,1.51,2012,0.95 m Kepler Telescope,2.154909039
30309,Kepler-65 b,1.444,2012,0.95 m Kepler Telescope,2.1549209
30312,Kepler-65 b,1.5,2012,0.95 m Kepler Telescope,2.154909039
30313,Kepler-65 b,1.42,2012,0.95 m Kepler Telescope,2.15491
30317,Kepler-65 b,1.27,2012,0.95 m Kepler Telescope,2.1549189
30318,Kepler-65 c,2.55,2012,0.95 m Kepler Telescope,5.859938722
30321,Kepler-65 c,2.61,2012,0.95 m Kepler Telescope,5.86
30322,Kepler-65 c,2.91896139,2012,0.95 m Kepler Telescope,5.85993922192
30324,Kepler-65 c,2.58,2012,0.95 m Kepler Telescope,5.859944
30325,Kepler-65 c,2.571,2012,0.95 m Kepler Telescope,5.8599408
30329,Kepler-65 c,2.43,2012,0.95 m Kepler Telescope,5.859938722
30330,Kepler-65 c,2.56,2012,0.95 m Kepler Telescope,5.859935955
30331,Kepler-65 c,2.585,2012,0.95 m Kepler Telescope,5.859938722
30332,Kepler-65 c,2.36,2012,0.95 m Kepler Telescope,5.859933
30333,Kepler-65 c,2.623,2012,0.95 m Kepler Telescope,5.859697
30335,Kepler-65 d,1.58,2012,0.95 m Kepler Telescope,8.13121389
30336,Kepler-65 d,1.67,2012,0.95 m Kepler Telescope,8.13122484
30337,Kepler-65 d,1.78,2012,0.95 m Kepler Telescope,8.13122484
30338,Kepler-65 d,1.76,2012,0.95 m Kepler Telescope,8.13122484
30339,Kepler-65 d,1.41,2012,0.95 m Kepler Telescope,8.131146
30340,Kepler-65 d,1.52,2012,0.95 m Kepler Telescope,8.13123
30342,Kepler-65 d,1.506,2012,0.95 m Kepler Telescope,8.131231
30345,Kepler-65 d,1.587,2012,0.95 m Kepler Telescope,8.13167
30354,Kepler-650 b,3.49,2016,0.95 m Kepler Telescope,3.032145588
30356,Kepler-650 b,4.24,2016,0.95 m Kepler Telescope,3.032154
30358,Kepler-650 b,3.62,2016,0.95 m Kepler Telescope,3.032147946
30359,Kepler-650 b,2.96,2016,0.95 m Kepler Telescope,3.032145588
30363,Kepler-651 b,2.29,2016,0.95 m Kepler Telescope,21.38521506
30364,Kepler-651 b,2.37,2016,0.95 m Kepler Telescope,21.38521506
30366,Kepler-651 b,2.16,2016,0.95 m Kepler Telescope,21.3845
30367,Kepler-651 b,2.303,2016,0.95 m Kepler Telescope,21.38521506
30369,Kepler-651 b,2.17,2016,0.95 m Kepler Telescope,21.3851584
30371,Kepler-652 b,2.58,2016,0.95 m Kepler Telescope,4.1820097
30372,Kepler-652 b,2.49,2016,0.95 m Kepler Telescope,4.182002531
30375,Kepler-652 b,2.57,2016,0.95 m Kepler Telescope,4.182002531
30376,Kepler-652 b,2.46,2016,0.95 m Kepler Telescope,4.182001885
30379,Kepler-652 b,2.403,2016,0.95 m Kepler Telescope,4.182002531
30385,Kepler-653 b,1.75,2016,0.95 m Kepler Telescope,14.70748976
30388,Kepler-653 b,2.04,2016,0.95 m Kepler Telescope,14.70749512
30389,Kepler-653 b,1.95,2016,0.95 m Kepler Telescope,14.70748976
30390,Kepler-653 b,1.74,2016,0.95 m Kepler Telescope,14.707512
30392,Kepler-653 b,1.909,2016,0.95 m Kepler Telescope,14.70748976
30393,Kepler-653 c,0.82,2016,0.95 m Kepler Telescope,0.900375925
30394,Kepler-653 c,0.7,2016,0.95 m Kepler Telescope,0.900376476
30396,Kepler-653 c,0.95,2016,0.95 m Kepler Telescope,3.601506
30400,Kepler-653 c,0.78,2016,0.95 m Kepler Telescope,0.900376476
30402,Kepler-653 c,0.758,2016,0.95 m Kepler Telescope,0.900376476
30403,Kepler-654 b,2.13,2016,0.95 m Kepler Telescope,13.72462702
30406,Kepler-654 b,3.04,2016,0.95 m Kepler Telescope,13.72465129
30407,Kepler-654 b,2.07,2016,0.95 m Kepler Telescope,13.72465129
30409,Kepler-654 b,2.961,2016,0.95 m Kepler Telescope,13.72465129
30412,Kepler-654 b,2.76,2016,0.95 m Kepler Telescope,13.72446
30414,Kepler-655 b,2.64,2016,0.95 m Kepler Telescope,46.4073
30415,Kepler-655 b,2.71,2016,0.95 m Kepler Telescope,46.4063358
30416,Kepler-655 b,2.48,2016,0.95 m Kepler Telescope,46.4063358
30418,Kepler-655 b,2.61,2016,0.95 m Kepler Telescope,46.4063358
30422,Kepler-655 b,2.66,2016,0.95 m Kepler Telescope,46.40626
30425,Kepler-656 b,3.12,2016,0.95 m Kepler Telescope,1.260259094
30427,Kepler-656 b,3.69,2016,0.95 m Kepler Telescope,1.260259094
30431,Kepler-656 b,3.232,2016,0.95 m Kepler Telescope,1.260259094
30433,Kepler-656 b,3.57,2016,0.95 m Kepler Telescope,1.260258822
30435,Kepler-656 b,2.6,2016,0.95 m Kepler Telescope,1.2602548
30437,Kepler-656 c,1.31,2023,0.95 m Kepler Telescope,5.25448795
30438,Kepler-656 c,1.144,2023,0.95 m Kepler Telescope,5.25448795
30440,Kepler-656 c,1.03,2023,0.95 m Kepler Telescope,5.254582
30441,Kepler-656 c,1.52499998,2023,0.95 m Kepler Telescope,5.254559994
30442,Kepler-656 c,1.41,2023,0.95 m Kepler Telescope,5.25449393
30444,Kepler-657 b,3.17,2016,0.95 m Kepler Telescope,24.54350418
30445,Kepler-657 b,3.4,2016,0.95 m Kepler Telescope,24.54362
30447,Kepler-657 b,3.52,2016,0.95 m Kepler Telescope,24.54350418
30448,Kepler-657 b,3.08,2016,0.95 m Kepler Telescope,24.5434566
30451,Kepler-657 b,4.558,2016,0.95 m Kepler Telescope,24.54350418
30455,Kepler-658 b,1.63,2016,0.95 m Kepler Telescope,1.287076762
30456,Kepler-658 b,1.42,2016,0.95 m Kepler Telescope,1.287076762
30459,Kepler-658 b,1.48,2016,0.95 m Kepler Telescope,1.2870749
30462,Kepler-658 b,1.39,2016,0.95 m Kepler Telescope,1.287076693
30464,Kepler-659 b,2.33,2016,0.95 m Kepler Telescope,17.671796
30468,Kepler-659 b,2.5,2016,0.95 m Kepler Telescope,17.671796
30470,Kepler-659 b,2.44,2016,0.95 m Kepler Telescope,17.6717714
30473,Kepler-659 b,2.21,2016,0.95 m Kepler Telescope,17.67168
30474,Kepler-66 b,3.12,2013,0.95 m Kepler Telescope,17.8159689
30475,Kepler-66 b,2.94,2013,0.95 m Kepler Telescope,17.81563
30478,Kepler-66 b,2.81,2013,0.95 m Kepler Telescope,17.81595067
30482,Kepler-66 b,2.93,2013,0.95 m Kepler Telescope,17.81595067
30483,Kepler-66 b,3.065,2013,0.95 m Kepler Telescope,17.81595067
30484,Kepler-66 b,2.8,2013,0.95 m Kepler Telescope,17.815815
30486,Kepler-660 b,2.52,2016,0.95 m Kepler Telescope,9.27358194
30488,Kepler-660 b,2.47,2016,0.95 m Kepler Telescope,9.27358173
30489,Kepler-660 b,2.64,2016,0.95 m Kepler Telescope,9.273827
30491,Kepler-660 b,2.57,2016,0.95 m Kepler Telescope,9.27358194
30495,Kepler-661 b,2.85,2016,0.95 m Kepler Telescope,6.02930329
30496,Kepler-661 b,3.14,2016,0.95 m Kepler Telescope,6.029301321
30498,Kepler-661 b,3.07,2016,0.95 m Kepler Telescope,6.029301321
30499,Kepler-661 b,3.2,2016,0.95 m Kepler Telescope,6.029272
30505,Kepler-662 b,1.54,2016,0.95 m Kepler Telescope,21.67697486
30506,Kepler-662 b,2.18,2016,0.95 m Kepler Telescope,21.67697486
30508,Kepler-662 b,2.95,2016,0.95 m Kepler Telescope,21.67699193
30512,Kepler-662 b,2.5,2016,0.95 m Kepler Telescope,21.6769
30515,Kepler-663 b,2.7,2016,0.95 m Kepler Telescope,4.99678284
30516,Kepler-663 b,2.78,2016,0.95 m Kepler Telescope,4.99677968
30521,Kepler-663 b,2.4,2016,0.95 m Kepler Telescope,4.996777
30522,Kepler-663 b,2.6,2016,0.95 m Kepler Telescope,4.99678284
30525,Kepler-664 b,2.71,2016,0.95 m Kepler Telescope,2.525593315
30527,Kepler-664 b,2.8,2016,0.95 m Kepler Telescope,2.525612
30531,Kepler-664 b,2.75,2016,0.95 m Kepler Telescope,2.525591777
30533,Kepler-664 b,2.66,2016,0.95 m Kepler Telescope,2.525593315
30536,Kepler-665 b,3.1,2016,0.95 m Kepler Telescope,16.01308419
30538,Kepler-665 b,2.86,2016,0.95 m Kepler Telescope,16.01310205
30543,Kepler-665 b,2.7,2016,0.95 m Kepler Telescope,16.01285
30544,Kepler-665 b,2.6,2016,0.95 m Kepler Telescope,16.01310205
30546,Kepler-666 b,2.5,2016,0.95 m Kepler Telescope,4.49884
30547,Kepler-666 b,2.21,2016,0.95 m Kepler Telescope,4.49876092
30549,Kepler-666 b,2.1,2016,0.95 m Kepler Telescope,4.49876511
30551,Kepler-666 b,2.4,2016,0.95 m Kepler Telescope,4.49876092
30555,Kepler-667 b,5.73,2016,0.95 m Kepler Telescope,41.43962808
30556,Kepler-667 b,4.73,2016,0.95 m Kepler Telescope,41.43962808
30557,Kepler-667 b,5.5,2016,0.95 m Kepler Telescope,41.43958662
30559,Kepler-667 b,4.7,2016,0.95 m Kepler Telescope,41.43954
30565,Kepler-668 b,2.54,2016,0.95 m Kepler Telescope,8.35390639
30566,Kepler-668 b,2.8,2016,0.95 m Kepler Telescope,8.353917
30571,Kepler-668 b,2.52,2016,0.95 m Kepler Telescope,8.35389523
30573,Kepler-668 b,2.7,2016,0.95 m Kepler Telescope,8.35390639
30575,Kepler-669 b,4.46,2016,0.95 m Kepler Telescope,4.125546869
30576,Kepler-669 b,4.43,2016,0.95 m Kepler Telescope,4.125543472
30578,Kepler-669 b,4.83,2016,0.95 m Kepler Telescope,4.125546869
30579,Kepler-669 b,4.0,2016,0.95 m Kepler Telescope,4.125573
30585,Kepler-67 b,2.97,2013,0.95 m Kepler Telescope,15.72589061
30586,Kepler-67 b,2.69,2013,0.95 m Kepler Telescope,15.72585941
30588,Kepler-67 b,2.83,2013,0.95 m Kepler Telescope,15.72589061
30589,Kepler-67 b,2.94,2013,0.95 m Kepler Telescope,15.7259
30591,Kepler-67 b,3.8,2013,0.95 m Kepler Telescope,15.72584
30592,Kepler-67 b,2.81,2013,0.95 m Kepler Telescope,15.72589061
30597,Kepler-670 b,12.0,2016,0.95 m Kepler Telescope,2.81650521
30598,Kepler-670 b,13.18,2016,0.95 m Kepler Telescope,2.816504852
30599,Kepler-670 b,14.4894174,2016,0.95 m Kepler Telescope,2.81649787731
30600,Kepler-670 b,12.82,2016,0.95 m Kepler Telescope,2.816504852
30603,Kepler-670 b,12.21,2016,0.95 m Kepler Telescope,2.816504904
30609,Kepler-671 b,2.33,2016,0.95 m Kepler Telescope,4.280958588
30614,Kepler-671 b,2.69,2016,0.95 m Kepler Telescope,4.280958588
30616,Kepler-671 b,2.3,2016,0.95 m Kepler Telescope,4.280969
30617,Kepler-671 b,2.3,2016,0.95 m Kepler Telescope,4.280963604
30618,Kepler-672 b,2.7,2016,0.95 m Kepler Telescope,38.3774623
30621,Kepler-672 b,2.3,2016,0.95 m Kepler Telescope,38.37784
30623,Kepler-672 b,2.5,2016,0.95 m Kepler Telescope,38.3774623
30627,Kepler-672 b,2.82,2016,0.95 m Kepler Telescope,38.3775486
30629,Kepler-673 b,6.27,2016,0.95 m Kepler Telescope,3.728731093
30631,Kepler-673 b,6.54,2016,0.95 m Kepler Telescope,3.728731093
30633,Kepler-673 b,5.5,2016,0.95 m Kepler Telescope,3.7287325
30637,Kepler-673 b,6.02,2016,0.95 m Kepler Telescope,3.728732147
30638,Kepler-674 b,1.61,2016,0.95 m Kepler Telescope,2.24338
30639,Kepler-674 b,1.69,2016,0.95 m Kepler Telescope,2.243381847
30641,Kepler-674 b,1.32,2016,0.95 m Kepler Telescope,2.243381847
30643,Kepler-674 b,1.99,2016,0.95 m Kepler Telescope,2.243380573
30647,Kepler-674 b,1.88,2016,0.95 m Kepler Telescope,2.24
30652,Kepler-675 b,2.03,2016,0.95 m Kepler Telescope,2.3374551
30653,Kepler-675 b,2.38,2016,0.95 m Kepler Telescope,2.33743801
30654,Kepler-675 b,2.34,2016,0.95 m Kepler Telescope,2.337437946
30656,Kepler-675 b,2.44,2016,0.95 m Kepler Telescope,2.33743801
30659,Kepler-676 b,3.04,2016,0.95 m Kepler Telescope,11.59822172
30660,Kepler-676 b,2.65,2016,0.95 m Kepler Telescope,11.59822233
30661,Kepler-676 b,3.07,2016,0.95 m Kepler Telescope,11.59822172
30665,Kepler-676 b,2.99,2016,0.95 m Kepler Telescope,11.598192
30668,Kepler-676 b,2.98,2016,0.95 m Kepler Telescope,11.6
30670,Kepler-677 b,5.31,2016,0.95 m Kepler Telescope,6.575315881
30672,Kepler-677 b,5.38,2016,0.95 m Kepler Telescope,6.57531678
30673,Kepler-677 b,5.5,2016,0.95 m Kepler Telescope,6.575324
30680,Kepler-678 b,5.14,2016,0.95 m Kepler Telescope,7.27503724
30682,Kepler-678 b,4.91,2016,0.95 m Kepler Telescope,7.27503724
30683,Kepler-678 b,4.86,2016,0.95 m Kepler Telescope,7.275040844
30688,Kepler-678 b,4.3,2016,0.95 m Kepler Telescope,7.275026
30689,Kepler-679 b,2.66,2016,0.95 m Kepler Telescope,12.3935651
30690,Kepler-679 b,3.01,2016,0.95 m Kepler Telescope,12.39358604
30691,Kepler-679 b,2.69,2016,0.95 m Kepler Telescope,12.39358604
30698,Kepler-679 b,2.8,2016,0.95 m Kepler Telescope,12.39343
30699,Kepler-68 b,2.29,2013,0.95 m Kepler Telescope,5.398753927
30702,Kepler-68 b,2.309,2013,0.95 m Kepler Telescope,5.398753927
30703,Kepler-68 b,2.35389,2013,0.95 m Kepler Telescope,5.39876
30705,Kepler-68 b,2.357,2013,0.95 m Kepler Telescope,5.39875259
30707,Kepler-68 b,2.354,2013,0.95 m Kepler Telescope,5.3987533
30711,Kepler-68 b,2.53,2013,0.95 m Kepler Telescope,5.3987665
30713,Kepler-68 b,2.21,2013,0.95 m Kepler Telescope,5.398752862
30714,Kepler-68 b,2.33,2013,0.95 m Kepler Telescope,5.39875
30716,Kepler-68 b,2.31,2013,0.95 m Kepler Telescope,5.398763
30717,Kepler-68 b,2.25345,2013,0.95 m Kepler Telescope,5.3987355
30720,Kepler-68 c,0.92,2013,0.95 m Kepler Telescope,9.60503867
30721,Kepler-68 c,0.927,2013,0.95 m Kepler Telescope,9.604979
30722,Kepler-68 c,1.11,2013,0.95 m Kepler Telescope,9.604869
30725,Kepler-68 c,0.953,2013,0.95 m Kepler Telescope,9.605085
30726,Kepler-68 c,0.94,2013,0.95 m Kepler Telescope,9.60503867
30727,Kepler-68 c,1.0,2013,0.95 m Kepler Telescope,9.60504
30729,Kepler-68 c,0.91,2013,0.95 m Kepler Telescope,9.60505976
30731,Kepler-68 c,0.927,2013,0.95 m Kepler Telescope,9.60503867
30733,Kepler-68 c,0.979,2013,0.95 m Kepler Telescope,9.605027
30743,Kepler-680 b,1.89,2016,0.95 m Kepler Telescope,3.689920099
30744,Kepler-680 b,2.42,2016,0.95 m Kepler Telescope,3.689926291
30745,Kepler-680 b,1.96,2016,0.95 m Kepler Telescope,3.689926291
30749,Kepler-680 b,1.88,2016,0.95 m Kepler Telescope,3.689938
30751,Kepler-681 b,3.0,2016,0.95 m Kepler Telescope,26.39452
30753,Kepler-681 b,3.08,2016,0.95 m Kepler Telescope,26.39435646
30756,Kepler-681 b,3.16,2016,0.95 m Kepler Telescope,26.39435646
30757,Kepler-681 b,3.07,2016,0.95 m Kepler Telescope,26.39432897
30761,Kepler-682 b,7.66,2016,0.95 m Kepler Telescope,12.611906672
30762,Kepler-682 b,7.37,2016,0.95 m Kepler Telescope,12.611906672
30764,Kepler-682 b,7.4,2016,0.95 m Kepler Telescope,12.611904345
30767,Kepler-682 b,7.1,2016,0.95 m Kepler Telescope,12.611904
30771,Kepler-683 b,1.97,2016,0.95 m Kepler Telescope,2.539183179
30772,Kepler-683 b,2.06,2016,0.95 m Kepler Telescope,2.539183147
30775,Kepler-683 b,2.2,2016,0.95 m Kepler Telescope,2.53917
30780,Kepler-684 b,2.66,2016,0.95 m Kepler Telescope,6.770302008
30787,Kepler-684 b,3.36,2016,0.95 m Kepler Telescope,6.770302008
30788,Kepler-684 b,2.77,2016,0.95 m Kepler Telescope,6.770300385
30789,Kepler-684 b,3.5,2016,0.95 m Kepler Telescope,6.770278
30790,Kepler-685 b,9.74,2016,0.95 m Kepler Telescope,1.6255222
